"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"ATOFP13",0.788959377764766,0.118994411935411,0.623452311370897,70.011132,21.577525,1.55900831591401
"VPS60.2",0.406539691451959,0.0944505414715875,0.584475202117081,108.26701,11.74283,1.67237427547833
"ATCPK1",0.095918508235019,0.722912872247062,0.960264165927336,231.05876,51.17921,0.354568507878669
"BGLC3",-0.68355292167009,0.122105736576141,0.628457007031697,37.50092,94.54982,-1.54599516062954
"RTM2",-1.7749962281116,0.00129481184350998,0.137301538195143,48.95191,50.85115,-3.21712718787191
"ABO6",-0.34902176866728,0.501125282424426,0.896323940842748,21.19759,50.39931,-0.67272024966672
"NOL",-0.369010874139699,0.439372869561497,0.872132564507715,10.159049,27.504475,-0.773252654768717
"VPS36",-0.0927605306327498,0.637109540229977,0.93795712199689,35.017634,39.900181,-0.471743981164373
"ALA1",0.0902518471031183,0.766499366227288,0.969542090178069,35.55347,74.61674,0.296956963136127
"SUVH1",-0.379932175831786,0.261924042158557,0.778251570793414,65.00391,51.38377,-1.12185512800385
"ATNAS1",1.2063863227642,0.468068674705206,0.884263674446314,33.823175,18.414319,0.725625026352412
"PME46",2.81524149685785,0.127451838351655,0.63644860423591,50.621958,8.192229,1.5242277095176
"ATSUN1",0.0967059641327998,0.658449246900673,0.943041656194387,108.4787,33.83295,0.442055220824959
"ATTOC34",-0.0232257168945265,0.91726996921674,0.994073001664562,80.33217,75.51041,-0.103873207711753
"ATUBC22",-0.197575322811885,0.315261011666,0.809021798161676,118.18915,421.00048,-1.00424401439867
"RUL1",-0.639771173324578,0.155946887433973,0.674897688969183,21.68351,91.81192,-1.41883581842181
"ATCESA3",-0.0606663200553998,0.798535318990893,0.973924219494347,346.33957,381.43664,-0.255243132656642
"EDR4",0.0117355186431603,0.984686523770411,1,37.102381,36.89377,0.0191937746857894
"ATCHIL",-0.12415023439131,0.825658767839008,0.979049947406466,14.637099,23.823012,-0.220272715958414
"PRX52",0.919676072696379,0.697577756396583,0.952581190612916,388.4182558,140.4455712,0.388592309865203
"PRA1.B3",0.334538906108986,0.420063668900492,0.864137562956675,56.6819,20.80045,0.80631079285121
"LAC12",-1.20605945295817,0.684971568484312,0.950184360608365,2.2355131,5.7867992,-0.405688397393702
"DREB2",3.62381901213612,0.000193498320614009,0.0557997557098638,411.287181,4.048074,3.72735695047552
"ATPYL5",-0.166851870729228,0.739180450385865,0.964732176261814,255.41902,181.65703,-0.332938839844242
"RH18",-0.0373493283454821,0.887072121085521,0.991162179536923,72.71362,119.66078,-0.142009982021911
"ATENGASE85A",0.190016235938712,0.49221277112569,0.891664110386667,109.92343,97.35702,0.686793651220664
"ATEIF2-A2",-0.397691923023558,0.382229341658806,0.84467707094466,60.64272,86.37808,-0.873796032171899
"ATREC8",0.708208671882066,0.786507117096,0.972816135527025,1.616363,2.9934535,0.270849070523919
"ATPRPL1",3.71170021707344,0.0129542109371942,0.318159868980666,654.68735,71.39312,2.48502562524573
"SDN2",-0.158732528334081,0.601118112226806,0.92871033597115,102.237757,89.305739,-0.522793286182178
"ENAP2",0.0493248374672463,0.877912610641442,0.989611487040521,6.923189,61.022166,0.153615885699624
"APC1",-0.334114969557355,0.447965019967649,0.876002482085019,29.20257,41.93937,-0.758812010446498
"ATFAD8",-0.282276962428669,0.58232238056295,0.922129567370877,17.85564,54.78239,-0.549995615925773
"PAI2",0.106063364669969,0.706648671222136,0.955859382199184,69.550237,55.007354,0.376360817622675
"JAO2",0.400468027348788,0.350415504445426,0.830655090223692,159.95001,21.81722,0.933783651187783
"AL1",-0.0225153664195114,0.856224320528019,0.984760415016218,88.48999,24.38837,-0.181182512384029
"ATGCP2",-0.280818245253782,0.392179390444041,0.85002290344809,77.41337,31.92748,-0.855671713766654
"LAT1",-0.289504120005911,0.55549723815567,0.912438559689442,17.31351,22.91695,-0.589542757703026
"ATNFXL2",-0.129333663624354,0.685096490378545,0.950184360608365,175.70443,26.38752,-0.405518407819046
"EMB2789",-0.129323015982307,0.729068300716319,0.962165101669602,151.6001,147.65957,-0.346365165450511
"CBB3",-0.0497988274031711,0.894108417655368,0.991162179536923,90.69987,192.74001,-0.133107431886846
"ATATE1",0.572583459500102,0.078720105022349,0.557299159260056,30.07751,78.98341,1.75816108220017
"AMT1",0.00782569918928689,0.984925350524361,1,73.32295,8.354792,0.0188943954534916
"ATEGY2",-0.429048676931775,0.5315409183522,0.906496445278206,5.627898,15.02067,-0.625655513507869
"ATSED5",0.0922000730001781,0.727740435280291,0.961429975825675,11.89926,46.41301,0.348132822761354
"AE3",0.0883130528226563,0.640850693190903,0.93795712199689,347.67164,78.56709,0.466509717983857
"ATL43",-0.914528680984899,0.343851150509573,0.826679933661744,7.907691,17.7351,-0.946583312713743
"UUAT3",0.20224213754282,0.497797091316767,0.894841775475984,117.08686,106.46529,0.677959943371392
"BDR6",-0.7755375312388,0.395154903670125,0.852230848938212,8.172738,2.93798,-0.850306140243154
"PIRL1",0.433411323514823,0.394342178670618,0.851893491781552,21.004542,3.138008,0.851769246098186
"UGT76C2",-0.482564083347146,0.118779339834183,0.622929088732714,72.96071,76.69692,-1.55991766316693
"UGT76C1",-0.648707657555061,0.0597237577414436,0.514212257606049,23.18986,35.437095,-1.88282743524206
"UGT76C4",0.921197528295459,0.0121324648840809,0.310351827423641,289.2109,112.34107,2.50826788606141
"UGT76C5",-0.046363711755005,0.836566369003155,0.982211476983227,24.28829,142.85778,-0.206287465568849
"DHS",-0.177884011341718,0.583913202725124,0.922815238019567,21.59066,40.60707,-0.547677735118738
"ATGC1",0.0558688687297471,0.851370396753133,0.983909089401167,28.023507,26.174312,0.187370185982522
"ATROPGEF5",-0.210033683178113,0.6880449349723,0.950275848292324,11.025207,42.644797,-0.401509649794103
"MEE60",-0.112217262256853,0.565668555334516,0.915876591913079,214.02931,69.90941,-0.574442270678322
"NEDD1",-0.541002197874632,0.103743740997586,0.599890034847882,33.95403,92.755127,-1.6269687216785
"ATDFB",0.0222584799745098,0.899070630948558,0.991162179536923,47.7309,14.35686,0.126835457985222
"PRA1.A2",0.00989148822881271,0.952257844385135,0.999759987785817,60.68249,38.02586,0.0598716688508869
"ATEIF3G2",0.0316616794715349,0.932357043462019,0.997348035180571,87.42385,59.18998,0.0848796838091635
"ATGPAT7",-0.983822087518514,0.744625512815984,0.964884777347682,6.306978,23.761911,-0.325734138594096
"ATMYB33",-0.586290385423107,0.0967523527616985,0.588332671996228,32.30948,20.29882,-1.66080631351813
"ATGLSA1",0.127564193612091,0.57269085227525,0.918990781496446,523.9001,457.9458,0.564092984498689
"ATOR-LIKE",0.0246259910037587,0.918819064383042,0.994671711845976,70.78856,53.10573,0.101921399103723
"ATSNX1",-0.196614877460732,0.306020288194384,0.805085365900516,255.41262,25.80584,-1.02360837431501
"CYC1BAT",-0.634475131872322,0.0774693544195244,0.554238136752112,150.59405,254.02298,-1.76556203299597
"ATO",0.121060762933912,0.623841599450624,0.934064492015576,22.03942,105.60698,0.490413112997524
"CASP4",0.389940058858273,0.630400980533479,0.936855832777926,53.58846,177.94675,0.481162542408649
