	logFC	AveExpr	t	P.Value	adj.P.Val	B
YPL120W	-0.685068723170159	7.93718908499206	-4.44344265177043	0.0035440814985151	0.0115900578845181	-2.31154636724003
YNL108C	-0.841016632044423	7.42646929749266	-4.43569652893769	0.00357568690339602	0.0116877447763769	-2.32130609958738
YOR177C	1.46710034580884	5.74251204460027	4.43442394383661	0.00358090916457147	0.0116991409448433	-2.32291033958469
YIR017w-a	2.12253895854578	4.20048846860824	4.4332001541508	0.00358593918597483	0.0117098983107899	-2.32445329243253
TT(CGU)K	-1.41161657248235	1.88431601694514	-4.43258260432404	0.00358848042185219	0.011712522054859	-2.32523198243496
YPL028W	1.53111789895711	11.8464154853028	4.42835593035504	0.00360592715671875	0.0117637701046875	-2.33056305083943
YHL002c-a	-0.773576790849665	5.38454574461648	-4.42646732339079	0.00361375335834947	0.0117774529374763	-2.33294598588811
YJR157W	1.34364176269297	3.13784904550111	4.42646286101998	0.00361377187232391	0.0117774529374763	-2.33295161687195
YPR033C	-0.935097932042135	10.6360851683793	-4.42607932557669	0.00361536352042113	0.0117774529374763	-2.33343560417312
YPR128C	-0.826899786518974	8.07282661093599	-4.42471992979756	0.00362101120771972	0.0117901524347975	-2.33515121418765
YLR422W	1.39641280656646	8.51122129946155	4.42337115884125	0.00362662444883388	0.0118027275640465	-2.33685368438901
YIL056W	1.31695571761283	8.41239068262579	4.42197349362285	0.00363245138348856	0.0118159856779502	-2.33861815361553
YBR285W	1.17472833477329	4.43111627787374	4.42010182933595	0.00364027075093463	0.0118357090503133	-2.34098146932189
YBL021C	-1.25771201752946	7.9896642292537	-4.4178776024513	0.00364958738164251	0.0118602791476714	-2.34379063048641
YNR060W	1.20742258176235	5.52966777014133	4.41069186115992	0.00367986794285454	0.0119529204505251	-2.35287108282085
YKL080W	-0.735201764734986	10.4714295162119	-4.40978154719912	0.0036837238759132	0.0119596815624542	-2.35402196816486
YLR367W	-0.722524903378511	11.5971635849745	-4.40834523289308	0.00368981699204683	0.0119736959684139	-2.35583810985692
YIL136W	1.56279903407649	7.25807081819074	4.40662103689193	0.0036971461558345	0.0119917060107433	-2.35801866385178
YJL026W	1.05454324405155	11.4263426118039	4.40594961129341	0.00370000460891077	0.0119952049370171	-2.35886792002444
YJL214W	-0.964621945692362	4.64856852743352	-4.40457185037334	0.00370587783039534	0.0120051079772919	-2.36061079611983
YOR150W	-0.691299130735983	9.40619526396989	-4.40439754336481	0.00370662161732112	0.0120051079772919	-2.36083131549658
YHR175W	-0.736535848407549	10.1472865807507	-4.40207511348591	0.00371654752560354	0.0120314746986397	-2.36376989643648
YBL076C	-1.16500354012949	9.77236304119969	-4.40080055703732	0.00372200744573493	0.01204336542691	-2.36538293618633
YBR270C	0.82798715216984	6.82350240441184	4.39637788807461	0.00374102243296057	0.0120990840682122	-2.37098198738817
YBL095W	-0.786785322673777	6.91949782065165	-4.3920037238309	0.0037599351169532	0.0121544185555226	-2.37652246689501
YBL068W	-0.781559460835934	10.2862000938909	-4.39015286336102	0.00376796969783122	0.0121745521396848	-2.37886768455447
YLL018C	-0.754311134094577	11.7002034613316	-4.38883620816447	0.00377369690737358	0.0121872147367983	-2.38053632014889
YLR193C	-0.679955437618444	6.16778067704784	-4.38822378728127	0.00377636412163146	0.0121899876340019	-2.38131254605504
YJL140W	-1.14647876107361	8.10596159207629	-4.38730888987842	0.00378035258381755	0.0121970207826378	-2.38247225521148
YNL048W	-0.662242695614616	9.60773673288267	-4.38592201924713	0.00378640752430006	0.0122107113463074	-2.38423046515986
YKR060W	-0.960996202545322	7.52134639249709	-4.37920200277729	0.00381589945916989	0.0122999341725514	-2.39275380188913
YGL158W	3.15668906805184	2.93161699374353	4.37670913067638	0.00382690467371279	0.0123253408508893	-2.39591732936921
YGL227W	1.05078994644522	6.70860748875898	4.37658831468966	0.00382743893188596	0.0123253408508893	-2.39607067164317
YOR290C	2.25981740078601	8.45005905844218	4.37611942505733	0.00382951318512285	0.0123261312644355	-2.39666581691352
YKL126W	1.02560482347111	9.80841341920915	4.37429686897743	0.00383758759700656	0.0123462245364316	-2.39897943144323
YFL028C	-0.597223621663396	8.67190527291894	-4.37099567722942	0.00385226095669335	0.0123875185344051	-2.40317132209338
YDL081C	-0.655797879272743	13.0193559137445	-4.3698631446341	0.0038573092632867	0.012397837117097	-2.40460979463851
YDRWDELTA11	0.973960431332214	11.3885056821499	4.36928385706615	0.00385989429977634	0.0124002324025226	-2.40534564275488
YIL121W	1.50140311282003	8.90130992464558	4.36599178168421	0.00387462158211846	0.012437933192727	-2.40952838609589
YBR202W	-0.647178509015895	7.84863733980619	-4.36583590948604	0.00387532043096836	0.012437933192727	-2.40972646895499
YGR187C	-1.90760239103299	8.64858266735618	-4.36399910649338	0.00388356624235059	0.0124584657179643	-2.41206095328965
YKL129C	1.13622180055762	7.6511795871992	4.362218881724	0.00389157666160715	0.0124776586502076	-2.41432400375417
YLR417W	0.761788171132684	8.43293101075648	4.36176375025521	0.00389362754618	0.0124776586502076	-2.41490264914794
YGL124C	0.861724538355601	6.66028770524296	4.36133953632502	0.00389554019301323	0.0124776586502076	-2.41544201404886
YLR448W	-0.615708543218227	13.3804661286822	-4.36091568966654	0.00389745222612105	0.0124776586502076	-2.41598093845428
YMR094W	1.03895500198651	4.65623883285809	4.36061584298796	0.00389880550702333	0.0124776586502076	-2.41636221187669
YBR274W	0.849575143843648	7.19999796692121	4.35925500182355	0.00390495387614109	0.0124914044258144	-2.41809277121478
YJL149W	1.09660152991788	7.90589911526701	4.35752176050856	0.00391280037045928	0.0125105666493812	-2.42029730061625
YGR262C	-0.876439562241515	6.97788173157833	-4.35645676784084	0.00391763034447597	0.0125200704228393	-2.42165209638815
SNR6	-0.960788162397194	6.38526654581087	-4.35468103955443	0.00392569839025256	0.012539908602039	-2.42391140279926
YIL024C	1.16868063523666	7.41489183722571	4.35155851743811	0.00393993040141442	0.0125794082925311	-2.42788539710283
YLR238W	-0.907592307143574	7.07773299483979	-4.35026640448851	0.00394583642058215	0.0125882807870381	-2.42953027287624
YKL018W	-0.698631602456723	7.672230915249	-4.35013344691465	0.0039464447037109	0.0125882807870381	-2.42969954346376
YKL009W	-0.748861912194391	10.6286060849309	-4.34948370755078	0.00394941877033539	0.0125918081892434	-2.43052677533225
YML008C	0.727212824197482	11.9818002322431	4.34732946187022	0.00395929726676847	0.0126173350250683	-2.43326995166446
YGL131C	0.863687959190675	7.05912839338085	4.34466627847102	0.00397154748882045	0.0126503922848062	-2.4366621443875
YAL004W	-1.16689437643033	5.2364941717691	-4.34181234307836	0.00398472187411067	0.0126863606195115	-2.44029846399748
YNR046W	-0.653416588373004	9.90701821818061	-4.34054431230926	0.00399059094221541	0.012693602182049	-2.44191450033339
YBR280C	0.789090640658814	7.07021539376832	4.340507156994	0.00399076305990532	0.012693602182049	-2.44196185633437
YLRWTY2-1	0.906080607648734	12.7088111943871	4.33574992963865	0.00401286859998615	0.0127533888569101	-2.44802682021617
YPL108W	-0.701675570126959	7.81210267542504	-4.33564796617566	0.00401334388212261	0.0127533888569101	-2.44815684936413
YMR015C	1.08784834067313	8.70061925327738	4.33494383357504	0.00401662776078362	0.0127578091930639	-2.44905483791182
TS(AGA)E	-1.35712819221269	7.461088588822	-4.33185375508344	0.00403107434019731	0.0127972482680085	-2.45299651415462
YPL258C	1.55643876660258	6.92782168242323	4.33102850933667	0.0040349422403017	0.0127972482680085	-2.4540494279996
YNL244C	-0.788129765710865	10.4686087293771	-4.33089784165007	0.00403555505325049	0.0127972482680085	-2.45421615337015
YDL102W	-0.61630671262127	5.81393888003109	-4.33066667635467	0.00403663943884065	0.0127972482680085	-2.45451111477137
YHL003C	-1.17771433311971	5.09473192735407	-4.3292634554562	0.00404322882750834	0.0128121120345116	-2.45630175994698
YDR427W	-0.933686118257558	9.40817812435593	-4.3283542082842	0.00404750493850381	0.012819635002592	-2.45746220176003
YBR087W	-1.90059912467207	6.57507003681477	-4.32747188124168	0.00405165924626293	0.0128267652981739	-2.45858840264609
YER053C	0.682181735627122	8.90199982502787	4.32704107307069	0.00405368936299868	0.0128271672800991	-2.45913832716855
YFR020W	1.43772249503249	7.69725049378149	4.32518231851986	0.0040624614104918	0.0128452332236381	-2.46151133144581
YMR112C	-0.638175037812891	8.12532339828087	-4.32471003182884	0.00406469363557563	0.0128452332236381	-2.46211436369015
YIL165C	1.48494402178277	7.33096214671718	4.32462068212838	0.0040651160928813	0.0128452332236381	-2.46222845222049
YBR257W	-0.747312417977207	8.34926810745573	-4.31947242485138	0.00408954024135429	0.0129163548391415	-2.46880412500565
YDR164C	0.822081264742696	7.29194281473613	4.31900590512813	0.00409176152063668	0.0129173174000427	-2.46940018560632
YMR048W	-0.895877103106755	5.22162301776207	-4.31786983273724	0.00409717639995542	0.012928356243305	-2.47085185089032
YBR208C	1.0140233920987	8.85674756624475	4.31586423834135	0.00410675511910467	0.0129525173152857	-2.4734150488468
YER078C	-0.717621090195454	6.37390450093691	-4.31520178926098	0.00410992443419111	0.0129564502742975	-2.47426180476671
YBR143C	-0.945419744993828	11.0483409784469	-4.3132313982412	0.00411936731224027	0.0129801475850862	-2.47678078039774
YKL002W	-0.774437631707325	9.1276447687965	-4.31185549071297	0.00412597547103155	0.0129948947078283	-2.47854009867717
YER153C	0.764130603535372	6.55354382189177	4.30871645308538	0.00414109560564925	0.0130364242793442	-2.48255490392122
YOR241W	-0.685328960446579	10.1366916822845	-4.30796346883099	0.00414473172169927	0.0130417795538063	-2.48351818062791
YJR119C	1.01474994396077	5.15528835202321	4.30680854202579	0.00415031568067524	0.0130510065081936	-2.48499581595143
YOL143C	-0.776206299102661	11.6707673873735	-4.30655621083095	0.00415153678836305	0.0130510065081936	-2.48531867940053
YOR308C	-0.73476867870081	6.35611894120821	-4.30607661093254	0.00415385881781703	0.0130522183832572	-2.4859323640959
YBR275C	-0.752082738684647	7.04799527689388	-4.30383095935524	0.00416475054688061	0.0130803442152728	-2.48880629690684
YPL254W	-0.737875117134642	6.73038263901749	-4.30198749709821	0.0041737152868864	0.0130986824475601	-2.49116607155906
YML048W	-1.0303997652929	9.28338308271296	-4.30183121979701	0.00417447624589899	0.0130986824475601	-2.4913661416076
YDL066W	-0.986021608871816	9.49614743826522	-4.29922186242911	0.00418720472548759	0.0131325080734232	-2.49470723585864
YKL203C	1.17622467686623	7.41865910534359	4.29837297247998	0.00419135490032719	0.0131394102456769	-2.49579439420572
YGL080W	-1.14926744976919	9.20352632717571	-4.29591042285672	0.00420342001085722	0.013171106868051	-2.49894873759517
YJR107W	1.11815455152798	7.77507252302981	4.2947323109178	0.00420920572036273	0.0131831071353368	-2.50045812696997
YML024W	-0.604367410799695	13.1222892078952	-4.29370450912837	0.00421426047317163	0.0131928079838257	-2.50177510665722
YIL021W	-0.940276996790224	8.57507331761549	-4.2910348738227	0.00422742129180767	0.0132278642092775	-2.50519658480996
YBR093C	-0.645097674913407	9.1266944921443	-4.29027706057724	0.00423116547759761	0.0132334363429271	-2.50616801009627
YDL212W	-1.02101783046932	11.1586141614256	-4.28971621739068	0.00423393884715016	0.0132359683811652	-2.50688699786504
YOR133W	-0.695517710768222	11.9419036748363	-4.28865460867906	0.00423919402518796	0.0132389582390711	-2.50824808187384
YLR143W	-1.0943160194685	5.99812160117237	-4.28850525365318	0.00423993394322965	0.0132389582390711	-2.50843958261215
YJL200C	-0.927790869252702	7.27117618595176	-4.28833290370997	0.00424078795818317	0.0132389582390711	-2.50866057115891
YMR268C	-0.876175675952025	6.12115800748744	-4.28776156524599	0.00424362037487682	0.0132415934382952	-2.50939317737691
YPR143W	-0.728627997547094	8.4663806548101	-4.28737028971075	0.00424556133830206	0.0132415934382952	-2.50989492323638
YIR026C	-1.24731339395995	9.39736572780404	-4.28431596607085	0.00426074652328267	0.0132828083103262	-2.51381235936644
YDL165W	-0.782810347165217	9.86089927412614	-4.28383066330589	0.00426316484589336	0.0132842029872035	-2.51443492869835
YDR517W	0.678297585447869	8.61975670878936	4.28335125224674	0.00426555530440422	0.013285509589503	-2.51504997386419
YNL282W	-0.763271066613442	7.78152206882865	-4.28135623801009	0.00427551890299022	0.0133103914116185	-2.51760977672174
YLR151C	-1.13214352798969	5.38311104110163	-4.27989081823578	0.00428285401960617	0.0133270711413415	-2.51949042958058
YDL101C	-0.987546420949172	7.05705922350837	-4.26971578906146	0.0043341714035008	0.0134805331147187	-2.53255730079229
YKR031C	1.01902293268609	8.2784968997345	4.26845913919477	0.00434055644165326	0.0134941653213759	-2.53417215816398
YLR142W	0.933027945439292	5.9627322172523	4.26668683453088	0.00434957925860686	0.013515981651918	-2.53645005183863
YDR194C	-0.635900904716101	10.0378226333122	-4.26571702100844	0.00435452538989285	0.0135251157271326	-2.53769672140057
YHL025W	0.696474494144915	9.8261590501443	4.2638716621576	0.00436395411043635	0.0135481578555233	-2.54006926282003
YPL011C	-0.660256772569526	6.59649566194251	-4.26090790792269	0.00437914459830821	0.0135820159664465	-2.54388074985481
YGL138C	-1.60706805159446	1.17417782346367	-4.260900561555	0.00437918232430384	0.0135820159664465	-2.54389019913216
YDR345C	0.675439433409085	13.6175986391787	4.26056509340571	0.004380905446744	0.0135820159664465	-2.5443217040281
YNL042W	0.962451859976289	6.63221610374116	4.25863618290247	0.00439082783988802	0.0136065193751013	-2.54680313757881
YLR038C	-1.00120552632634	10.666480439036	-4.25737340452432	0.0043973371173634	0.0136204283874216	-2.54842792601414
YCR002C	-0.985238859891876	9.40332962512465	-4.25656400879695	0.00440151495744724	0.0136271064828638	-2.54946948037254
YKL052C	0.664879504173506	8.17445695868659	4.25592708089929	0.004404805668302	0.0136310331516784	-2.55028916566229
YGL011C	-1.5913966220844	10.4286108526598	-4.25539228477372	0.00440757081840553	0.0136333305718464	-2.55097745992832
YER161C	-0.672222036355558	7.48168321179928	-4.25262855220725	0.00442189133438329	0.0136667428591693	-2.55453511321971
YGL183C	1.75462825885241	1.61597173568092	4.25252513187418	0.00442242821600122	0.0136667428591693	-2.55466826425362
SNR64	-2.94753882470919	3.30845941718884	-4.25207844749567	0.00442474790005855	0.0136676447508683	-2.55524337700501
YER114C	0.756882171798369	8.04974428646693	4.25116060261394	0.00442951861022901	0.0136761133453704	-2.55642520781538
YMRWDELTA15	2.98909018664708	4.09297814248157	4.24633242042586	0.00445470827693273	0.0137475887300946	-2.5626440837643
YDR167W	-0.83218214901073	9.82079585176407	-4.24562390733349	0.00445841808539058	0.0137499604406339	-2.56355696254476
YCR060W	-0.666009460672944	9.25096072073194	-4.24540654286262	0.00445955690255576	0.0137499604406339	-2.56383703905879
YJR068W	-0.756854267651643	7.2316896733803	-4.24440651907749	0.00446480038872017	0.0137598329309437	-2.56512567005409
YDL021W	1.06479537490788	7.11246935245771	4.24056920479761	0.00448498433194028	0.0138157195599989	-2.57007179661263
YIL042C	-0.667767651538724	8.36751181799512	-4.23814939566493	0.00449776430756366	0.0138480953583988	-2.57319193328272
YGL106W	-1.25716335893348	10.5223371038141	-4.23780174844042	0.00449960368470227	0.0138480953583988	-2.57364026519028
YOL152W	-1.0807098645477	5.21613829243114	-4.23534539717812	0.00451262384845924	0.0138818278131517	-2.57680852374084
YCRWDELTA12	2.36107318252771	4.60416399214096	4.22179496272673	0.00458520413762975	0.014098666007128	-2.59430209306621
YAR071W	-1.61271473540531	9.52917062018956	-4.22016101353165	0.00459404312077439	0.0141145784762396	-2.59641333539272
SNR61	-0.769943135956669	7.04324060435685	-4.21953643024699	0.004597426841974	0.0141145784762396	-2.59722046917877
YLR104W	-0.875179452972806	8.19678264170487	-4.21933828960796	0.00459850085886638	0.0141145784762396	-2.59747653345414
YLR354C	-0.66902793195954	10.4009182127229	-4.21929125755503	0.00459875583587867	0.0141145784762396	-2.59753731551307
YCR044C	-1.15756836674817	9.47058398164977	-4.2170488560442	0.00461093086629209	0.0141455047969088	-2.60043566817338
YOL050C	0.786357087237187	4.51245666697209	4.21439287230791	0.00462539764701836	0.0141834304553702	-2.60386953819563
YPR133W-A	-0.635234236238201	10.5749482056746	-4.21349510497727	0.00463029902911111	0.0141920033907271	-2.60503047798522
YER168C	-0.756848817886879	7.94805885529795	-4.21216791851967	0.00463755537929966	0.0142077832983999	-2.60674693361891
YOR091W	-0.622456134610233	7.01205521310406	-4.20985613613475	0.0046502250800944	0.0142401258699847	-2.60973738744289
YILCDELTA2	-1.77614462324759	4.10289266358577	-4.20934167600693	0.00465304978698327	0.0142423049792312	-2.61040298446825
YOR299W	0.615910900090858	8.94882094640101	4.20850673712103	0.004657638168661	0.0142498780103382	-2.61148329227918
YLR188W	0.91649973090459	9.53444995506358	4.20609133400266	0.00467094019201192	0.0142840911498005	-2.61460910064527
